4,Ice cream and related products,0.122,223.901,223.479,225.501,222.720,222.715,213.496,213.116,211.014,214.786,219.771,221.521,220.398,221.814,221.645,218.771,220.618,220.895,220.455,215.965,216.659,217.258,220.393,220.361,220.353,219.116,219.579,-0.9,0.8,-0.5,0.6,0.0,-0.6,0.2,0.000,0.83,L-Aug. 2015,1.4,-0.001,1.18,S-Jul. 2014,-1.4
4,Other dairy and related products(4)(5),0.200,147.541,147.347,147.462,147.445,147.137,146.942,147.169,147.497,147.931,148.235,147.861,146.471,146.635,147.541,147.347,147.462,147.445,147.137,146.942,147.169,147.497,147.931,148.235,147.861,146.471,146.635,-0.6,-0.3,-0.9,0.1,-0.3,-0.9,0.1,0.000,0.57,L-Sep. 2015,0.2,-0.001,0.81,S-Apr. 2014,-1.5
3,Fruits and vegetables,1.367,297.429,298.781,295.686,289.858,290.178,293.011,288.968,287.816,291.344,295.394,297.931,298.037,299.078,296.930,294.259,293.309,289.156,289.842,290.850,289.606,290.363,294.729,296.841,298.407,300.052,298.563,0.6,0.9,0.0,0.3,0.5,0.6,-0.5,-0.007,0.37,S-Mar. 2015,-1.4,0.008,0.60,S-Oct. 2015,0.1
4,Fresh fruits and vegetables,1.067,344.932,345.295,339.855,332.501,332.648,335.385,329.532,327.298,332.715,338.989,344.528,345.689,347.583,342.711,338.892,336.876,331.308,331.553,332.766,331.320,332.005,338.388,341.496,345.314,346.588,345.341,0.8,1.6,0.3,0.5,1.1,0.4,-0.4,-0.004,0.46,S-Jun. 2015,-0.4,0.008,0.73,S-Oct. 2015,0.2
5,Fresh fruits,0.576,357.915,354.825,352.512,342.385,346.823,352.788,341.974,340.642,348.723,355.630,363.315,362.153,361.760,354.558,351.382,353.445,344.740,346.165,344.927,342.838,346.488,353.685,356.754,362.600,362.156,358.367,1.1,2.2,-0.3,-0.1,1.6,-0.1,-1.0,-0.006,0.64,S-Mar. 2015,-2.5,0.006,1.01,–,–
6,Apples,0.085,316.514,324.679,326.073,319.216,317.223,324.199,336.155,338.823,338.884,336.417,324.475,328.974,334.632,330.727,334.745,333.329,328.841,326.223,324.878,327.617,320.257,312.953,321.680,332.887,340.281,349.660,5.7,-3.5,1.4,1.7,3.5,2.2,2.8,0.002,1.11,L-Oct. 2015,3.5,0.005,2.01,L-Jun. 2013,6.7
6,Bananas,0.086,200.464,200.064,200.159,201.495,201.925,201.280,199.472,199.332,201.747,201.189,200.414,200.597,201.757,201.619,199.111,199.113,200.339,200.972,201.617,198.770,199.141,202.650,201.161,200.550,202.859,202.920,0.6,-0.4,0.1,0.6,-0.3,1.2,0.0,0.000,0.62,S-Oct. 2015,-0.3,0.001,0.98,L-Nov. 2014,1.0
6,Citrus fruits(5),0.156,219.822,216.300,215.076,215.472,222.796,232.439,236.049,245.604,253.622,253.924,257.875,236.456,223.155,235.787,233.719,231.938,227.771,230.731,234.498,233.165,235.078,231.927,232.823,237.546,240.810,239.362,1.5,1.6,-8.3,-5.6,2.0,1.4,-0.6,-0.001,1.44,S-Aug. 2015,-1.3,0.002,2.67,L-Jan. 2015,2.9
7,"Oranges, including tangerines(6)",,443.228,441.245,437.107,440.039,438.913,464.706,482.027,513.075,539.743,533.730,547.521,488.083,453.648,480.597,485.530,481.173,478.282,470.291,477.263,477.766,482.553,476.615,478.154,491.623,492.198,491.892,2.4,2.6,-10.9,-7.1,2.8,0.1,-0.1,,1.41,S-Aug. 2015,-1.2,,2.41,L-Aug. 2015,3.5
6,Other fresh fruits(5),0.249,129.506,127.218,125.566,117.910,119.206,120.020,108.974,104.413,107.703,113.589,120.170,125.727,128.843,121.218,118.787,120.633,114.709,115.239,113.883,113.007,114.730,121.326,122.475,121.901,122.486,120.598,-0.5,5.8,4.6,2.5,-0.5,0.5,-1.5,-0.004,1.08,S-Mar. 2015,-4.9,-0.001,1.57,S-Oct. 2015,-2.1
5,Fresh vegetables,0.491,330.043,334.067,325.328,320.939,316.535,315.840,315.266,312.082,314.657,320.240,323.484,327.106,331.419,329.033,324.545,318.210,315.988,314.979,318.788,318.029,315.566,321.066,324.205,325.859,328.951,330.405,0.4,1.0,1.1,1.3,0.5,0.9,0.4,0.002,0.59,S-Jul. 2015,-0.8,0.002,0.92,S-Jul. 2015,-1.1
6,Potatoes,0.075,307.533,328.301,324.271,321.860,321.353,333.387,329.257,338.801,340.077,336.421,332.506,309.410,307.171,327.377,332.144,328.499,327.870,326.592,334.464,323.929,324.749,319.259,323.190,331.462,324.305,326.994,-0.1,-1.2,-6.9,-0.7,2.6,-2.2,0.8,0.001,1.14,L-Oct. 2015,2.6,0.000,1.93,S-Aug. 2015,-1.1
6,Lettuce,0.075,314.445,331.185,331.517,311.368,297.107,303.752,302.335,292.679,291.645,307.358,315.072,331.356,341.425,303.582,318.895,323.476,307.834,304.363,311.257,311.409,301.743,298.263,312.406,316.045,317.746,329.630,8.6,2.5,5.2,3.0,1.2,0.5,3.7,0.003,1.44,L-Sep. 2015,4.7,0.006,2.31,L-Feb. 2015,15.2
6,Tomatoes(4),0.090,384.810,367.812,337.283,331.613,329.365,314.359,309.722,312.797,312.864,320.101,327.462,342.969,345.131,384.810,367.812,337.283,331.613,329.365,314.359,309.722,312.797,312.864,320.101,327.462,342.969,345.131,-10.3,2.3,4.7,0.6,2.3,4.7,0.6,0.001,1.42,S-Aug. 2015,0.0,-0.011,1.99,S-May 2012,-19.7
6,Other fresh vegetables,0.251,327.225,329.486,323.989,324.043,320.527,318.554,320.761,313.248,318.212,323.218,326.023,330.298,335.785,327.771,318.556,314.754,319.708,317.781,319.183,321.514,316.937,327.800,329.730,328.454,333.510,336.343,2.6,0.9,1.3,1.7,-0.4,1.5,0.8,0.002,0.74,S-Oct. 2015,-0.4,0.007,1.33,S-Oct. 2015,2.2
5,Processed fruits and vegetables(5),0.300,155.373,158.006,159.351,157.261,157.785,160.143,159.897,160.731,160.451,160.042,157.214,155.609,155.052,157.742,157.501,158.466,157.499,158.740,159.196,158.550,159.256,159.423,159.475,157.087,158.962,157.416,-0.2,-1.8,-1.0,-0.4,-1.5,1.2,-1.0,-0.003,0.49,S-Oct. 2015,-1.5,-0.001,0.64,S-Oct. 2015,-0.2
6,Canned fruits and vegetables(5),0.155,159.292,161.960,164.133,161.899,162.576,164.418,164.369,165.840,165.282,164.571,160.605,158.670,158.430,161.936,161.877,163.144,161.921,163.816,163.312,162.854,164.622,163.926,163.847,160.125,162.256,161.060,-0.5,-2.4,-1.2,-0.2,-2.3,1.3,-0.7,-0.001,0.76,S-Oct. 2015,-2.3,-0.001,1.05,S-Oct. 2015,-1.2
7,Canned fruits(5)(6),,152.286,155.307,157.289,156.242,155.458,158.571,158.314,159.711,159.487,160.274,158.675,156.376,154.734,154.632,155.565,156.396,155.926,156.565,157.409,156.874,157.543,157.646,160.356,158.535,160.686,157.117,1.6,-1.0,-1.4,-1.1,-1.1,1.4,-2.2,,0.86,S-Dec. 2012,-3.0,,1.33,S-Mar. 2015,0.5
7,Canned vegetables(5)(6),,168.766,171.230,173.156,170.465,171.969,172.913,173.079,174.595,174.288,172.284,167.087,164.802,165.431,171.330,170.954,171.802,170.186,173.162,171.777,171.435,174.513,173.283,171.926,166.580,167.776,167.945,-2.0,-3.0,-1.4,0.4,-3.1,0.7,0.1,,1.02,S-Oct. 2015,-3.1,,1.44,S-Oct. 2015,-3.2
6,Frozen fruits and vegetables(5),0.088,145.799,147.597,147.501,146.541,146.168,149.977,148.869,149.047,149.747,149.752,147.523,146.176,145.167,148.187,146.794,147.023,147.045,146.840,148.914,147.844,147.708,148.952,148.766,148.176,148.423,147.544,-0.4,-1.5,-0.9,-0.7,-0.4,0.2,-0.6,-0.001,0.86,S-Jun. 2015,-0.7,0.000,1.18,S-Jul. 2015,-0.4
7,Frozen vegetables(6),,198.928,203.429,202.213,201.086,198.886,206.026,204.552,204.859,206.441,205.264,201.243,198.122,197.343,203.073,202.624,202.357,202.302,199.974,203.923,201.853,201.457,204.591,203.849,202.476,202.452,201.454,-0.8,-2.0,-1.6,-0.4,-0.7,0.0,-0.5,,1.07,S-Oct. 2015,-0.7,,1.47,S-Jul. 2015,-1.2
6,Other processed fruits and vegetables including dried(5),0.058,159.390,163.318,164.810,161.226,162.842,164.146,164.812,164.997,163.832,163.556,162.866,161.742,161.080,161.141,162.727,163.559,161.163,163.794,164.159,163.562,164.342,163.246,163.160,162.508,164.260,162.851,1.1,-0.4,-0.7,-0.4,-0.4,1.1,-0.9,0.000,0.73,S-Mar. 2015,-1.5,0.001,1.17,S-Mar. 2015,-0.4
7,"Dried beans, peas, and lentils(4)(5)(6)",,205.107,202.485,207.190,203.851,207.756,207.297,207.452,206.853,207.256,205.265,205.330,205.293,204.769,205.107,202.485,207.190,203.851,207.756,207.297,207.452,206.853,207.256,205.265,205.330,205.293,204.769,-0.2,0.0,0.0,-0.3,0.0,0.0,-0.3,,0.79,S-Sep. 2015,-1.0,,2.10,S-Jan. 2014,-0.9
3,Nonalcoholic beverages and beverage materials,0.948,166.978,168.603,168.901,167.706,168.401,166.795,166.824,167.421,168.017,168.054,169.045,167.498,167.482,167.023,167.152,168.163,167.090,168.004,167.584,167.698,168.378,168.487,168.332,168.600,167.698,167.527,0.3,0.6,-0.9,0.0,0.2,-0.5,-0.1,-0.001,0.34,L-Oct. 2015,0.2,0.003,0.45,L-Oct. 2015,1.0
4,Juices and nonalcoholic drinks(5),0.697,127.822,128.675,129.015,128.046,128.551,127.376,127.523,127.734,128.364,128.924,130.044,128.836,128.685,127.745,127.310,128.210,127.448,128.300,128.119,128.303,128.510,129.064,129.292,129.697,128.900,128.607,0.7,0.9,-0.9,-0.1,0.3,-0.6,-0.2,-0.002,0.43,L-Oct. 2015,0.3,0.005,0.53,L-Oct. 2015,1.6
5,Carbonated drinks,0.283,157.881,160.059,161.333,159.786,159.129,158.320,158.231,159.686,160.711,160.684,161.035,158.442,158.320,159.925,158.175,159.455,158.224,158.609,159.015,159.093,160.480,161.215,160.728,160.451,159.992,160.370,0.3,0.2,-1.6,-0.1,-0.2,-0.3,0.2,0.001,0.68,L-Aug. 2015,0.5,0.001,0.84,S-Jun. 2015,0.3
5,Frozen noncarbonated juices and drinks(4)(5),0.014,176.729,177.107,177.150,175.310,176.282,176.275,175.506,176.618,177.209,177.602,178.203,176.693,177.198,176.729,177.107,177.150,175.310,176.282,176.275,175.506,176.618,177.209,177.602,178.203,176.693,177.198,0.3,0.3,-0.8,0.3,0.3,-0.8,0.3,0.000,0.64,L-Oct. 2015,0.3,0.000,1.20,L-Oct. 2015,1.4
5,Nonfrozen noncarbonated juices and drinks(5),0.400,117.754,117.961,117.830,117.136,118.276,116.814,117.116,116.656,117.113,118.019,119.622,119.091,118.900,116.834,116.808,117.418,116.992,118.068,117.588,117.861,117.486,117.889,118.480,119.426,118.492,117.972,1.0,1.4,-0.4,-0.2,0.8,-0.8,-0.4,-0.002,0.61,L-Oct. 2015,0.8,0.004,0.83,L-Oct. 2015,2.4
4,Beverage materials including coffee and tea(5),0.251,119.604,121.766,121.692,120.976,121.541,120.252,119.955,121.010,120.993,119.664,119.453,118.407,118.748,120.352,121.172,121.490,120.653,121.307,120.214,120.243,121.006,120.769,119.822,119.504,118.687,119.490,-0.7,-0.2,-0.9,0.3,-0.3,-0.7,0.7,0.002,0.44,L-Jan. 2015,0.7,-0.002,0.78,L-Oct. 2015,-0.7
5,Coffee,0.154,202.772,209.121,207.111,206.962,209.204,207.532,204.792,207.826,206.736,204.247,203.500,199.722,199.729,205.363,208.234,207.553,206.019,208.828,206.677,204.767,206.897,205.838,204.622,203.500,200.960,202.280,-1.5,-0.4,-1.9,0.0,-0.5,-1.2,0.7,0.001,0.59,L-Jul. 2015,1.0,-0.002,1.06,L-Oct. 2015,-0.6
6,Roasted coffee(6),,209.577,217.931,214.529,215.116,217.953,215.874,213.014,216.506,216.377,214.005,212.999,209.850,209.000,213.323,217.496,215.765,214.571,217.992,214.947,213.082,215.300,213.962,213.578,212.774,210.983,212.736,-0.3,-0.5,-1.5,-0.4,-0.4,-0.8,0.8,,0.64,L-Jul. 2015,1.0,,1.22,L-Oct. 2015,0.4
6,Instant and freeze dried coffee(4)(6),,208.007,207.862,212.393,208.124,207.550,205.507,204.701,205.312,200.693,198.976,196.716,196.525,198.181,208.007,207.862,212.393,208.124,207.550,205.507,204.701,205.312,200.693,198.976,196.716,196.525,198.181,-4.7,-1.1,-0.1,0.8,-1.1,-0.1,0.8,,1.03,L-Feb. 2015,2.2,,1.65,S-Feb. 2014,-6.3
5,Other beverage materials including tea(5),0.098,128.569,128.175,130.003,128.157,127.463,125.558,127.504,127.377,128.431,127.241,127.409,128.314,129.259,128.819,127.461,129.635,127.946,126.546,125.548,128.114,127.794,129.096,127.345,127.373,128.586,129.510,0.5,0.1,0.7,0.7,0.0,1.0,0.7,0.001,0.62,S-Oct. 2015,0.0,0.001,0.88,L-Aug. 2015,1.1
3,Other food at home,2.045,206.831,207.218,208.954,208.463,208.648,209.272,209.787,210.251,209.892,210.659,210.636,209.315,208.915,207.789,207.508,208.575,208.285,208.409,208.704,209.381,209.697,209.175,210.863,211.135,210.424,209.878,1.0,0.0,-0.6,-0.2,0.1,-0.3,-0.3,-0.005,0.23,–,–,0.021,0.34,S-Jul. 2014,0.7
4,Sugar and sweets(4),0.303,210.019,214.024,216.650,216.216,214.157,216.413,215.925,216.926,217.194,218.193,216.697,215.569,215.451,210.019,214.024,216.650,216.216,214.157,216.413,215.925,216.926,217.194,218.193,216.697,215.569,215.451,2.6,-0.7,-0.5,-0.1,-0.7,-0.5,-0.1,0.000,0.58,L-Sep. 2015,0.5,0.008,0.76,S-Apr. 2015,2.5
5,Sugar and artificial sweeteners,0.055,179.248,187.669,189.741,188.148,190.699,191.519,191.255,193.287,193.216,192.561,190.930,184.969,184.873,181.526,185.312,188.272,188.601,191.386,191.128,191.402,192.701,192.281,191.706,190.818,188.059,187.223,3.1,-0.8,-3.1,-0.1,-0.5,-1.4,-0.4,0.000,0.62,L-Sep. 2015,-0.3,0.002,1.02,S-Mar. 2015,3.0
5,Candy and chewing gum(4)(5),0.189,141.883,143.191,145.625,145.808,142.936,145.266,144.555,145.299,145.817,146.961,146.318,146.485,145.966,141.883,143.191,145.625,145.808,142.936,145.266,144.555,145.299,145.817,146.961,146.318,146.485,145.966,2.9,-0.4,0.1,-0.4,-0.4,0.1,-0.4,-0.001,0.89,S-Oct. 2015,-0.4,0.005,1.19,S-Apr. 2015,2.5
5,Other sweets(5),0.059,151.259,154.934,154.782,153.832,153.944,153.761,154.550,154.148,153.463,153.787,151.768,151.705,153.059,153.319,153.892,154.321,153.137,153.091,153.425,154.129,153.749,153.669,153.258,151.832,154.080,155.144,1.2,-1.3,0.0,0.9,-0.9,1.5,0.7,0.000,0.63,S-Oct. 2015,-0.9,0.001,0.96,L-Apr. 2013,1.2
4,Fats and oils,0.240,228.352,230.228,229.317,226.324,225.898,226.094,225.930,225.298,227.183,228.236,230.541,225.426,227.037,229.884,228.530,228.351,226.161,227.033,226.339,226.739,225.323,226.521,227.365,229.545,226.873,228.559,-0.6,1.0,-2.2,0.7,1.0,-1.2,0.7,0.002,0.42,L-Oct. 2015,1.0,-0.001,0.66,L-Apr. 2015,-0.5
5,Butter and margarine(5),0.075,202.213,203.476,199.317,193.985,193.435,193.839,194.868,195.864,199.912,202.846,210.031,201.260,202.867,205.109,202.114,198.472,194.370,196.014,193.321,195.712,195.555,198.629,200.128,208.132,203.402,205.772,0.3,3.5,-4.2,0.8,4.0,-2.3,1.2,0.001,0.65,L-Oct. 2015,4.0,0.000,1.16,L-Apr. 2015,2.4
6,Butter(6),,240.358,242.299,233.471,222.580,222.116,221.879,222.871,228.530,232.911,240.074,250.853,237.240,239.169,245.574,239.343,232.561,223.102,225.737,221.160,223.298,227.122,231.251,236.317,248.758,241.029,244.359,-0.5,4.5,-5.4,0.8,5.3,-3.1,1.4,,0.92,L-Oct. 2015,5.3,,1.61,L-Jun. 2015,-0.1
6,Margarine(6),,289.968,290.079,290.458,283.609,286.916,289.257,290.775,287.745,291.796,289.815,294.745,289.489,295.025,294.556,286.945,288.918,281.140,288.842,287.781,291.917,288.071,289.627,288.072,294.486,294.570,299.694,1.7,1.7,-1.8,1.9,2.2,0.0,1.7,,1.02,L-Oct. 2015,2.2,,1.36,L-Dec. 2014,2.6
5,Salad dressing(5),0.061,130.185,131.069,132.454,131.225,131.092,130.478,129.241,129.417,129.778,130.980,132.767,130.354,132.242,128.839,129.659,131.805,131.112,131.327,132.743,131.207,130.509,130.389,130.704,131.108,129.586,130.876,1.6,1.4,-1.8,1.4,0.3,-1.2,1.0,0.001,0.82,L-May 2015,1.1,0.001,1.06,L-Jul. 2012,2.4
5,Other fats and oils including peanut butter(5),0.103,160.210,161.881,161.792,160.870,160.591,161.111,161.140,159.439,159.920,159.103,157.479,155.931,156.275,162.048,161.307,161.205,160.054,160.742,160.238,160.184,158.838,159.620,159.153,157.941,157.952,158.067,-2.5,-1.0,-1.0,0.2,-0.8,0.0,0.1,0.000,0.62,L-Aug. 2015,0.5,-0.003,1.06,L-Jun. 2015,-2.2
6,Peanut butter(4)(5)(6),,164.221,162.152,163.984,163.238,162.451,163.103,162.435,157.888,158.198,160.157,160.018,155.513,158.143,164.221,162.152,163.984,163.238,162.451,163.103,162.435,157.888,158.198,160.157,160.018,155.513,158.143,-3.7,-0.1,-2.8,1.7,-0.1,-2.8,1.7,,1.00,L-Apr. 2012,2.3,,1.50,L-Oct. 2015,-3.4
5,Other foods,1.502,220.909,220.336,222.457,222.307,223.075,223.480,224.359,224.925,224.046,224.787,224.702,223.825,223.012,222.060,221.028,222.059,222.074,222.548,222.614,223.639,224.113,223.107,225.222,225.586,225.210,224.174,1.0,0.0,-0.4,-0.4,0.2,-0.2,-0.5,-0.007,0.28,S-Jan. 2015,-0.5,0.014,0.40,S-Jun. 2014,0.4
6,Soups,0.095,226.529,228.042,231.363,237.048,243.694,244.446,249.589,249.829,245.400,238.916,238.130,233.845,230.038,236.392,235.080,235.379,236.155,239.837,237.009,240.928,239.904,237.896,241.676,245.490,241.346,240.053,1.5,-0.3,-1.8,-1.6,1.6,-1.7,-0.5,-0.001,1.02,L-Oct. 2015,1.6,0.001,1.38,S-Sep. 2015,1.1
6,Frozen and freeze dried prepared foods(4),0.282,171.202,168.740,168.853,169.082,170.157,171.588,172.057,172.366,170.877,172.624,172.038,171.427,170.740,171.202,168.740,168.853,169.082,170.157,171.588,172.057,172.366,170.877,172.624,172.038,171.427,170.740,-0.3,-0.3,-0.4,-0.4,-0.3,-0.4,-0.4,-0.001,0.63,–,–,-0.001,0.91,S-May 2014,-0.7
6,Snacks(4),0.333,246.823,245.162,251.885,250.486,249.681,249.324,250.962,250.915,251.765,252.446,251.257,251.557,251.559,246.823,245.162,251.885,250.486,249.681,249.324,250.962,250.915,251.765,252.446,251.257,251.557,251.559,1.9,-0.5,0.1,0.0,-0.5,0.1,0.0,0.000,0.66,S-Oct. 2015,-0.5,0.006,1.07,S-Jan. 2015,1.0
6,"Spices, seasonings, condiments, sauces",0.298,228.318,233.085,235.317,233.871,234.368,234.683,236.292,237.084,237.894,239.402,238.359,235.097,231.446,232.539,231.713,232.828,232.310,234.570,233.956,237.210,236.552,235.245,238.410,238.568,239.941,235.724,1.4,-0.4,-1.4,-1.6,0.1,0.6,-1.8,-0.005,0.59,S-Dec. 2010,-1.8,0.004,0.90,S-Feb. 2015,1.4
7,Salt and other seasonings and spices(5)(6),,141.105,143.842,145.347,144.185,145.641,145.558,147.779,147.304,149.092,148.355,148.912,147.601,144.876,143.722,141.814,142.761,143.415,145.711,145.084,148.368,147.297,148.569,147.796,150.550,149.830,147.563,2.7,0.4,-0.9,-1.8,1.9,-0.5,-1.5,,0.93,S-Jan. 2010,-1.7,,1.35,S-Feb. 2015,2.5
7,"Olives, pickles, relishes(4)(5)(6)",,133.807,133.972,136.118,136.840,136.342,135.190,132.888,137.946,136.109,139.516,141.617,138.744,137.193,133.807,133.972,136.118,136.840,136.342,135.190,132.888,137.946,136.109,139.516,141.617,138.744,137.193,2.5,1.5,-2.0,-1.1,1.5,-2.0,-1.1,,1.56,L-Oct. 2015,1.5,,2.00,S-Sep. 2015,1.5
7,Sauces and gravies(5)(6),,133.791,136.354,136.608,136.838,136.244,135.464,138.006,137.398,136.431,138.728,137.366,135.098,135.448,135.052,136.827,135.833,136.576,135.604,134.975,138.737,136.512,134.902,138.813,136.707,137.703,136.725,1.2,-1.0,-1.7,0.3,-1.5,0.7,-0.7,,0.87,S-Oct. 2015,-1.5,,1.34,S-Aug. 2015,1.0
7,Other condiments(6),,260.940,270.133,275.028,270.754,274.129,277.170,273.561,274.130,279.323,277.854,273.362,267.944,268.179,270.015,268.482,273.785,269.732,274.302,273.497,271.764,272.984,269.966,277.566,277.367,274.640,277.506,2.8,-1.6,-2.0,0.1,-0.1,-1.0,1.0,,0.97,L-Sep. 2015,2.8,,1.74,L-Oct. 2015,4.2
6,Baby food(4)(5),0.054,155.245,154.858,154.493,154.347,153.317,154.482,152.693,153.342,153.202,154.744,153.876,153.215,154.439,155.245,154.858,154.493,154.347,153.317,154.482,152.693,153.342,153.202,154.744,153.876,153.215,154.439,-0.5,-0.6,-0.4,0.8,-0.6,-0.4,0.8,0.000,0.38,L-Sep. 2015,1.0,0.000,0.77,L-Sep. 2015,0.1
6,Other miscellaneous foods(4)(5),0.441,132.149,130.909,131.244,131.257,131.705,131.622,131.460,132.069,130.940,131.355,132.531,132.781,133.205,132.149,130.909,131.244,131.257,131.705,131.622,131.460,132.069,130.940,131.355,132.531,132.781,133.205,0.8,0.9,0.2,0.3,0.9,0.2,0.3,0.001,0.51,L-Oct. 2015,0.9,0.004,0.70,S-Aug. 2015,0.8
7,Prepared salads(4)(7)(6),,120.827,119.828,121.121,119.790,120.549,119.331,120.001,121.366,121.255,123.814,124.285,125.455,125.398,120.827,119.828,121.121,119.790,120.549,119.331,120.001,121.366,121.255,123.814,124.285,125.455,125.398,3.8,0.4,0.9,0.0,0.4,0.9,0.0,,0.55,S-Aug. 2015,-0.1,,1.20,S-Sep. 2015,3.4
2,Food away from home(4),5.909,252.628,253.037,253.719,254.108,254.727,255.322,255.846,255.905,256.449,257.830,258.363,258.805,259.097,252.628,253.037,253.719,254.108,254.727,255.322,255.846,255.905,256.449,257.830,258.363,258.805,259.097,2.6,0.2,0.2,0.1,0.2,0.2,0.1,0.007,0.06,S-Jul. 2015,0.0,0.149,0.17,S-Aug. 2014,2.5
3,Full service meals and snacks(4)(5),2.854,157.454,157.604,157.885,158.131,158.515,158.711,159.282,159.713,159.970,160.355,160.632,160.888,161.042,157.454,157.604,157.885,158.131,158.515,158.711,159.282,159.713,159.970,160.355,160.632,160.888,161.042,2.3,0.2,0.2,0.1,0.2,0.2,0.1,0.003,0.07,S-May 2015,0.1,0.064,0.23,S-Jun. 2014,2.2
3,Limited service meals and snacks(4)(5),2.444,161.080,161.489,161.996,162.169,162.550,163.041,163.020,163.251,163.670,164.286,164.621,164.907,165.079,161.080,161.489,161.996,162.169,162.550,163.041,163.020,163.251,163.670,164.286,164.621,164.907,165.079,2.5,0.2,0.2,0.1,0.2,0.2,0.1,0.003,0.10,S-Jul. 2015,0.1,0.060,0.29,S-Aug. 2014,2.3
3,Food at employee sites and schools(5),0.220,160.136,160.254,160.342,160.441,160.872,160.985,160.080,152.871,154.454,166.374,168.124,168.027,168.165,159.519,159.701,160.337,160.638,160.851,161.312,161.647,155.249,154.465,164.859,167.028,167.191,167.517,5.0,1.1,-0.1,0.1,1.3,0.1,0.2,0.000,0.16,L-Oct. 2015,1.3,0.011,0.64,L-Oct. 2015,5.0
4,Food at elementary and secondary schools(8)(6),,134.766,134.805,134.824,134.838,134.924,134.925,133.864,,127.475,138.561,141.218,140.900,140.920,134.060,134.240,134.508,134.847,135.138,135.468,135.601,,127.732,136.887,140.025,139.918,140.182,4.6,1.9,-0.2,0.0,2.3,-0.1,0.2,,0.08,L-Oct. 2015,2.3,,0.41,L-Oct. 2015,4.7
3,Food from vending machines and mobile vendors(4)(5),0.064,144.278,145.366,145.363,145.578,146.011,146.406,146.290,146.326,146.448,146.708,146.481,146.661,147.383,144.278,145.366,145.363,145.578,146.011,146.406,146.290,146.326,146.448,146.708,146.481,146.661,147.383,2.2,-0.2,0.1,0.5,-0.2,0.1,0.5,0.000,0.34,L-Jan. 2015,0.8,0.001,1.22,–,–
3,Other food away from home(4)(5),0.328,174.949,174.953,176.589,177.551,178.057,179.463,181.339,181.165,180.918,180.822,180.884,181.630,182.131,174.949,174.953,176.589,177.551,178.057,179.463,181.339,181.165,180.918,180.822,180.884,181.630,182.131,4.1,0.0,0.4,0.3,0.0,0.4,0.3,0.001,0.11,S-Oct. 2015,0.0,0.013,0.44,L-Apr. 2009,4.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,7.168,209.785,192.619,196.597,204.731,203.715,214.330,220.861,219.852,213.248,201.641,194.501,189.267,183.378,220.070,198.727,200.622,202.910,200.372,209.039,212.668,212.790,208.521,198.661,199.238,196.723,192.054,-12.6,-3.5,-2.7,-3.1,0.3,-1.3,-2.4,-0.176,0.15,S-Sep. 2015,-4.7,-1.011,0.17,L-Dec. 2014,-10.6
2,Energy commodities,3.538,230.195,192.221,201.485,221.577,220.732,242.315,247.867,246.977,233.619,211.099,203.338,195.291,184.048,246.879,202.486,206.810,214.722,210.559,230.682,237.761,239.336,229.439,209.695,210.546,205.563,197.420,-20.0,-3.7,-4.0,-5.8,0.4,-2.4,-4.0,-0.147,0.12,S-Sep. 2015,-8.6,-0.845,0.19,L-Nov. 2014,-10.2
3,Fuel oil and other fuels(4),0.186,297.829,276.782,278.792,287.679,270.254,266.112,260.468,252.454,239.905,236.603,238.466,238.016,228.614,297.829,276.782,278.792,287.679,270.254,266.112,260.468,252.454,239.905,236.603,238.466,238.016,228.614,-23.2,0.8,-0.2,-4.0,0.8,-0.2,-4.0,-0.007,0.53,S-Aug. 2015,-5.0,-0.055,0.81,L-Jun. 2015,-21.6
4,Fuel oil(4),0.102,303.844,273.718,279.040,295.603,270.850,272.874,267.649,258.620,237.580,231.835,229.191,226.289,208.561,303.844,273.718,279.040,295.603,270.850,272.874,267.649,258.620,237.580,231.835,229.191,226.289,208.561,-31.4,-1.1,-1.3,-7.8,-1.1,-1.3,-7.8,-0.008,0.37,S-Aug. 2015,-8.1,-0.044,0.82,–,–
4,"Propane, kerosene, and firewood(4)(9)",0.084,342.350,332.189,329.195,327.254,318.537,303.641,296.290,288.462,287.395,287.452,296.963,300.407,302.791,337.102,311.126,307.090,310.588,313.197,309.942,311.134,304.220,301.670,298.413,304.543,300.984,298.149,-11.6,3.3,1.2,0.8,2.1,-1.2,-0.9,-0.001,0.78,L-Oct. 2015,2.1,-0.011,1.48,L-Jun. 2015,-10.5
3,Motor fuel,3.352,225.165,186.763,196.272,216.691,216.595,239.141,245.147,244.584,231.305,208.121,199.996,191.680,180.452,242.451,197.399,201.789,209.588,206.055,227.090,234.676,236.667,226.975,206.666,207.465,202.322,194.306,-19.9,-3.9,-4.2,-5.9,0.4,-2.5,-4.0,-0.140,0.12,S-Sep. 2015,-8.9,-0.790,0.20,L-Nov. 2014,-10.5
4,Gasoline (all types),3.297,223.404,185.142,194.883,215.442,215.461,238.170,244.226,243.736,230.513,207.239,199.077,190.701,179.496,240.998,195.938,200.557,208.324,204.717,225.935,233.504,235.596,226.047,205.758,206.642,201.580,193.633,-19.7,-3.9,-4.2,-5.9,0.4,-2.4,-3.9,-0.137,0.12,S-Sep. 2015,-9.0,-0.767,0.20,L-Nov. 2014,-10.5
