5,"Rice, pasta, cornmeal(4)",0.129,238.598,238.531,239.142,238.513,237.502,241.479,240.400,240.494,239.473,237.375,242.656,240.409,237.153,238.598,238.531,239.142,238.513,237.502,241.479,240.400,240.494,239.473,237.375,242.656,240.409,237.153,-0.6,2.2,-0.9,-1.4,2.2,-0.9,-1.4,-0.002,0.60,S-Oct. 2012,-1.5,-0.001,1.09,S-Apr. 2013,-1.3
6,Rice(4)(5)(6),,167.815,167.810,166.920,168.481,169.320,169.500,170.743,171.461,172.456,170.108,173.516,170.972,171.260,167.815,167.810,166.920,168.481,169.320,169.500,170.743,171.461,172.456,170.108,173.516,170.972,171.260,2.1,2.0,-1.5,0.2,2.0,-1.5,0.2,,0.65,L-Oct. 2013,2.0,,1.31,L-Oct. 2013,5.3
5,Bakery products,0.756,288.074,290.268,289.409,290.978,293.387,291.522,292.179,291.458,292.749,292.969,291.339,290.872,290.740,289.224,290.722,288.742,290.850,293.325,290.740,291.878,291.286,293.089,293.165,290.534,291.531,291.902,0.9,-0.6,-0.2,0.0,-0.9,0.3,0.1,0.001,0.40,S-Oct. 2013,-0.9,0.007,0.56,S-Oct. 2013,0.9
6,Bread(5),0.223,175.201,176.183,176.215,176.454,178.337,177.869,177.879,177.395,177.103,177.260,173.269,176.725,176.485,175.376,177.106,176.361,176.290,178.023,177.192,177.281,175.995,177.980,178.183,172.790,177.277,176.661,0.7,-2.3,2.0,-0.1,-3.0,2.6,-0.3,-0.001,0.78,S-Oct. 2013,-3.0,0.002,1.06,S-Oct. 2013,-1.2
7,White bread(4)(6),,320.943,319.390,318.529,321.969,324.661,322.350,325.136,323.086,320.925,323.070,316.861,322.868,319.586,320.943,319.390,318.529,321.969,324.661,322.350,325.136,323.086,320.925,323.070,316.861,322.868,319.586,-0.4,-1.9,1.9,-1.0,-1.9,1.9,-1.0,,1.36,S-Oct. 2013,-1.9,,1.51,S-Oct. 2013,-0.7
7,Bread other than white(4)(6),,336.206,343.588,345.320,340.883,344.283,345.971,341.678,341.699,344.295,342.175,332.770,340.275,342.906,336.206,343.588,345.320,340.883,344.283,345.971,341.678,341.699,344.295,342.175,332.770,340.275,342.906,2.0,-2.7,2.3,0.8,-2.7,2.3,0.8,,1.25,S-Oct. 2013,-2.7,,1.42,L-Sep. 2013,2.4
6,"Fresh biscuits, rolls, muffins(4)(5)",0.113,170.193,171.513,169.797,171.336,172.133,171.226,171.381,171.397,172.334,171.750,173.714,171.020,171.088,168.994,170.884,168.885,170.599,172.816,171.516,173.373,172.460,173.699,172.104,172.599,169.948,169.883,0.5,1.1,-1.6,0.0,0.3,-1.5,0.0,0.000,0.76,L-Oct. 2013,0.3,0.001,1.04,S-Nov. 2012,0.4
6,"Cakes, cupcakes, and cookies",0.187,269.148,269.812,267.428,269.989,269.559,267.343,269.238,271.233,269.192,273.625,274.188,276.502,273.812,266.483,269.999,267.054,270.343,269.375,268.897,270.474,272.509,270.888,275.172,273.676,272.333,271.101,1.7,0.2,0.8,-1.0,-0.5,-0.5,-0.5,-0.001,0.76,–,–,0.003,1.40,S-Aug. 2013,1.7
7,Cookies(4)(6),,261.442,261.417,257.480,262.627,263.782,257.263,259.026,261.669,258.659,265.337,265.919,270.167,267.829,257.292,260.383,257.366,263.841,263.948,258.177,261.112,262.768,261.391,267.868,265.566,265.205,263.577,2.4,0.2,1.6,-0.9,-0.9,-0.1,-0.6,,1.09,S-Oct. 2013,-0.9,,1.33,L-Oct. 2013,2.9
7,Fresh cakes and cupcakes(4)(6),,278.849,278.912,278.171,279.060,276.851,279.285,280.370,282.873,282.101,282.566,282.971,283.382,280.855,278.849,278.912,278.171,279.060,276.851,279.285,280.370,282.873,282.101,282.566,282.971,283.382,280.855,0.7,0.1,0.1,-0.9,0.1,0.1,-0.9,,0.99,S-May 2012,-2.2,,2.04,S-Oct. 2013,0.5
6,Other bakery products,0.233,258.199,261.679,262.207,263.343,267.389,264.999,265.340,262.430,267.405,264.916,263.944,257.997,259.926,264.302,262.085,261.170,263.145,267.628,262.162,263.894,261.273,264.546,262.379,264.002,263.171,266.069,0.7,-0.4,-2.3,0.7,0.6,-0.3,1.1,0.003,0.76,L-Aug. 2013,1.3,0.002,0.99,L-Oct. 2013,0.8
7,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",,283.198,284.789,286.572,289.888,291.145,290.764,293.623,292.097,291.760,288.906,289.326,288.444,290.058,283.198,284.789,286.572,289.888,291.145,290.764,293.623,292.097,291.760,288.906,289.326,288.444,290.058,2.4,0.1,-0.3,0.6,0.1,-0.3,0.6,,1.27,L-Jun. 2013,1.0,,1.52,S-Apr. 2011,1.6
7,"Crackers, bread, and cracker products(6)",,296.519,299.424,298.356,300.676,307.055,300.787,299.916,296.171,308.766,303.129,303.502,294.594,297.476,306.182,300.415,296.574,301.089,306.932,297.367,298.305,293.230,303.900,299.041,303.114,302.909,307.171,0.3,0.1,-2.9,1.0,1.4,-0.1,1.4,,1.47,L-Oct. 2013,1.4,,1.68,L-Aug. 2013,0.5
7,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",,263.113,270.551,271.436,270.397,273.353,274.155,273.328,270.876,271.673,273.426,270.741,263.283,265.957,268.867,269.476,270.495,268.674,272.083,271.666,271.358,269.242,269.271,273.703,271.855,269.653,271.773,1.1,-1.0,-2.8,1.0,-0.7,-0.8,0.8,,0.98,L-Sep. 2013,1.6,,1.47,L-Jul. 2013,2.0
3,"Meats, poultry, fish, and eggs",1.980,232.262,232.461,233.041,233.294,234.320,233.724,235.277,235.859,237.494,238.370,239.834,238.761,239.102,232.301,232.312,233.550,233.632,234.464,234.568,235.583,235.978,237.298,237.563,238.997,238.526,239.143,2.9,0.6,-0.4,0.1,0.6,-0.2,0.3,0.005,0.23,L-Oct. 2013,0.6,0.058,0.32,L-Oct. 2013,3.0
4,"Meats, poultry, and fish",1.865,232.586,232.996,233.457,233.985,234.929,234.717,236.222,236.900,238.598,239.345,240.748,239.151,239.028,233.304,233.580,234.466,234.544,235.190,234.798,235.708,236.101,238.028,238.664,239.946,239.285,239.788,2.8,0.6,-0.7,-0.1,0.5,-0.3,0.2,0.004,0.24,L-Oct. 2013,0.5,0.051,0.34,L-Oct. 2013,3.1
5,Meats,1.198,231.735,231.489,233.096,233.278,232.471,232.734,233.883,235.158,236.497,236.931,237.922,236.963,236.919,232.346,232.077,234.079,233.403,233.177,233.098,233.910,234.860,235.727,235.956,236.727,236.710,237.576,2.2,0.4,-0.4,0.0,0.3,0.0,0.4,0.004,0.29,L-Aug. 2013,0.4,0.027,0.42,L-Aug. 2012,2.5
6,Beef and veal(4),0.564,266.552,266.112,267.171,267.351,265.956,267.178,268.134,269.486,269.187,268.393,269.178,270.613,271.159,266.552,266.112,267.171,267.351,265.956,267.178,268.134,269.486,269.187,268.393,269.178,270.613,271.159,1.7,0.3,0.5,0.2,0.3,0.5,0.2,0.001,0.39,S-Sep. 2013,-0.3,0.010,0.66,S-Oct. 2013,1.4
7,Uncooked ground beef(4),0.221,244.927,245.235,246.302,247.142,246.498,245.786,244.603,245.389,247.960,247.099,246.754,249.250,249.188,244.927,245.235,246.302,247.142,246.498,245.786,244.603,245.389,247.960,247.099,246.754,249.250,249.188,1.7,-0.1,1.0,0.0,-0.1,1.0,0.0,0.000,0.54,S-Oct. 2013,-0.1,0.004,0.97,–,–
7,Uncooked beef roasts(4)(5),0.083,194.383,193.886,194.929,198.013,194.714,194.723,196.633,198.780,197.697,195.785,195.857,199.307,200.336,194.383,193.886,194.929,198.013,194.714,194.723,196.633,198.780,197.697,195.785,195.857,199.307,200.336,3.1,0.0,1.8,0.5,0.0,1.8,0.5,0.000,0.96,S-Oct. 2013,0.0,0.003,1.43,L-Sep. 2013,3.3
7,Uncooked beef steaks(4)(5),0.207,179.126,178.718,178.976,177.800,176.642,179.341,181.008,182.609,180.187,180.152,181.464,180.611,181.030,179.126,178.718,178.976,177.800,176.642,179.341,181.008,182.609,180.187,180.152,181.464,180.611,181.030,1.1,0.7,-0.5,0.2,0.7,-0.5,0.2,0.000,0.66,L-Oct. 2013,0.7,0.002,1.04,S-Sep. 2013,1.1
7,Uncooked other beef and veal(4)(5),0.053,189.896,188.015,189.949,188.818,190.167,190.462,191.670,189.435,190.635,190.449,191.932,193.084,194.112,189.896,188.015,189.949,188.818,190.167,190.462,191.670,189.435,190.635,190.449,191.932,193.084,194.112,2.2,0.8,0.6,0.5,0.8,0.6,0.5,0.000,1.06,S-Sep. 2013,-0.1,0.001,1.39,S-Mar. 2013,1.8
6,Pork,0.372,201.255,202.515,204.150,205.469,204.174,205.353,206.815,210.358,213.243,214.049,215.413,210.758,210.393,204.144,204.927,206.810,206.297,206.618,205.326,205.772,208.321,210.804,210.534,212.632,211.036,213.413,4.5,0.6,-2.2,-0.2,1.0,-0.8,1.1,0.004,0.50,L-Aug. 2013,1.2,0.016,0.75,L-Feb. 2012,5.0
7,"Bacon, breakfast sausage, and related products(5)",0.145,145.011,147.329,147.736,150.103,150.027,149.643,152.049,154.704,157.463,158.652,159.439,155.494,156.954,147.353,148.710,148.195,151.348,150.898,149.172,151.251,153.821,156.163,155.991,157.685,156.717,159.488,8.2,0.5,-2.5,0.9,1.1,-0.6,1.8,0.003,0.70,L-Mar. 2013,2.1,0.011,1.21,L-Dec. 2011,8.2
8,Bacon and related products(6),,265.930,268.999,268.209,276.363,273.975,272.482,279.664,286.956,295.784,299.093,299.287,294.040,291.393,269.128,270.664,269.695,279.938,278.130,272.850,278.447,285.764,292.757,292.312,295.519,294.683,294.896,9.6,0.1,-1.8,-0.9,1.1,-0.3,0.1,,1.16,L-Oct. 2013,1.1,,2.88,S-Sep. 2013,9.3
8,Breakfast sausage and related products(5)(6),,132.089,134.720,136.783,137.459,138.455,138.794,139.616,139.134,139.987,141.241,142.476,136.526,141.866,135.263,135.430,136.629,137.975,138.064,137.326,138.384,137.834,139.289,140.582,141.603,138.790,145.276,7.4,0.9,-4.2,3.9,0.7,-2.0,4.7,,1.15,L-Jul. 2008,4.7,,1.86,L-Mar. 2011,8.6
7,Ham,0.080,194.993,195.533,197.176,204.338,196.912,201.565,208.734,208.325,211.512,214.490,212.717,206.038,198.996,200.478,199.415,202.191,204.469,201.148,203.574,207.248,205.952,206.503,208.045,206.021,206.619,204.593,2.1,-0.8,-3.1,-3.4,-1.0,0.3,-1.0,-0.001,1.02,S-Oct. 2013,-1.0,0.002,1.67,S-Aug. 2013,1.1
8,"Ham, excluding canned(6)",,218.436,219.083,220.741,229.933,220.862,226.821,235.623,234.501,238.492,242.509,240.854,231.661,222.560,224.647,224.388,227.315,229.768,225.865,229.479,234.134,231.302,232.521,234.705,232.790,231.696,228.889,1.9,-0.7,-3.8,-3.9,-0.8,-0.5,-1.2,,1.19,S-Jul. 2013,-1.2,,2.00,S-Aug. 2013,1.1
7,Pork chops,0.060,184.854,186.318,190.533,187.813,185.559,187.267,181.185,186.816,188.956,191.601,188.039,188.231,190.611,186.752,188.188,192.060,189.225,187.869,186.822,180.265,184.548,186.268,189.006,187.323,189.143,192.568,3.1,-1.9,0.1,1.3,-0.9,1.0,1.8,0.001,0.98,L-Jul. 2013,2.4,0.002,1.30,L-Apr. 2012,3.6
7,Other pork including roasts and picnics(5),0.088,125.407,124.525,125.300,122.711,124.707,124.847,124.124,127.256,128.148,125.709,130.792,127.845,127.792,127.201,124.879,126.452,123.498,124.400,124.572,124.030,125.437,127.459,124.490,131.060,127.987,129.621,1.9,4.0,-2.3,0.0,5.3,-2.3,1.3,0.001,1.11,L-Oct. 2013,5.3,0.002,1.68,L-Oct. 2013,3.0
6,Other meats,0.262,211.665,209.601,212.061,210.616,211.516,208.846,209.845,207.724,209.589,211.556,212.342,212.646,212.066,210.038,208.560,212.286,209.945,210.915,210.373,211.448,209.416,209.923,212.585,211.421,211.207,210.437,0.2,0.4,0.1,-0.3,-0.5,-0.1,-0.4,-0.001,0.62,S-Oct. 2013,-0.5,0.001,0.91,S-Aug. 2013,-0.1
7,Frankfurters(6),,211.069,207.908,211.380,212.242,208.682,202.231,203.409,199.353,200.892,207.418,207.240,211.423,207.167,208.132,202.756,211.207,209.378,208.320,207.397,206.605,205.022,203.233,208.701,204.651,207.856,204.284,-1.8,-0.1,2.0,-2.0,-1.9,1.6,-1.7,,1.74,S-Oct. 2013,-1.9,,2.71,S-Aug. 2013,-2.4
7,Lunchmeats(4)(5)(6),,136.945,135.816,136.758,136.231,136.013,135.394,135.826,135.339,136.978,136.981,138.107,138.005,138.267,136.945,135.816,136.758,136.231,136.013,135.394,135.826,135.339,136.978,136.981,138.107,138.005,138.267,1.0,0.8,-0.1,0.2,0.8,-0.1,0.2,,0.57,L-Oct. 2013,0.8,,0.73,S-Jul. 2013,0.2
7,Lamb and organ meats(4)(6),,302.379,297.802,305.851,303.269,313.736,306.513,322.485,310.006,307.063,309.696,307.092,305.327,301.471,302.379,297.802,305.851,303.269,313.736,306.513,322.485,310.006,307.063,309.696,307.092,305.327,301.471,-0.3,-0.8,-0.6,-1.3,-0.8,-0.6,-1.3,,0.95,S-Jul. 2013,-3.9,,2.47,L-Sep. 2013,4.2
7,Lamb and mutton(4)(5)(6),,180.400,177.310,180.728,178.749,186.286,181.755,198.290,187.102,184.618,179.951,177.286,176.266,170.624,180.400,177.310,180.728,178.749,186.286,181.755,198.290,187.102,184.618,179.951,177.286,176.266,170.624,-5.4,-1.5,-0.6,-3.2,-1.5,-0.6,-3.2,,1.30,S-Jul. 2013,-5.6,,4.15,S-Oct. 2013,-6.7
6,Poultry,0.353,226.643,227.943,227.483,228.245,229.847,229.742,232.996,231.466,234.656,235.381,237.069,232.658,233.437,227.317,228.978,228.163,228.870,228.945,229.963,232.153,230.150,234.565,235.358,236.294,233.503,234.130,3.0,0.7,-1.9,0.3,0.4,-1.2,0.3,0.001,0.67,L-Oct. 2013,0.4,0.010,0.92,S-Nov. 2011,3.0
7,Chicken(5),0.278,145.255,145.652,144.411,145.202,146.697,146.604,149.386,147.984,150.303,150.575,152.135,149.615,150.393,144.609,146.399,145.083,145.799,146.044,147.100,149.146,147.453,150.555,151.197,151.633,148.837,149.725,3.5,1.0,-1.7,0.5,0.3,-1.8,0.6,0.002,0.81,L-Aug. 2013,2.1,0.010,1.10,S-May 2012,2.5
8,Fresh whole chicken(4)(6),,235.802,238.260,233.938,239.037,243.208,241.863,246.830,245.762,243.939,247.033,247.647,245.956,248.403,235.802,238.260,233.938,239.037,243.208,241.863,246.830,245.762,243.939,247.033,247.647,245.956,248.403,5.3,0.2,-0.7,1.0,0.2,-0.7,1.0,,1.36,L-Sep. 2013,1.3,,2.04,L-Oct. 2013,6.6
8,Fresh and frozen chicken parts(4)(6),,220.471,220.370,218.775,218.618,219.945,220.097,224.549,221.526,227.361,226.077,228.640,224.002,225.068,220.471,220.370,218.775,218.618,219.945,220.097,224.549,221.526,227.361,226.077,228.640,224.002,225.068,2.1,1.1,-2.0,0.5,1.1,-2.0,0.5,,0.90,L-Oct. 2013,1.1,,1.09,S-Nov. 2011,0.8
7,Other poultry including turkey(5),0.075,149.864,152.360,155.610,154.977,154.277,154.305,153.839,154.411,155.488,156.695,156.012,151.942,151.408,153.208,152.364,155.972,155.180,154.369,153.854,152.548,152.440,154.216,154.513,154.434,156.790,154.787,1.0,-0.4,-2.6,-0.4,-0.1,1.5,-1.3,-0.001,0.86,S-Nov. 2010,-1.9,0.001,1.32,S-Jul. 2013,0.8
6,Fish and seafood(4),0.314,265.475,267.671,264.262,266.075,274.095,271.585,272.462,273.497,274.953,277.198,280.198,279.388,277.682,266.798,267.685,265.924,268.551,273.950,270.210,269.914,271.074,274.582,276.899,281.061,280.316,279.066,4.6,1.1,-0.3,-0.6,1.5,-0.3,-0.4,-0.001,0.53,S-May 2013,-1.4,0.014,0.89,S-Sep. 2013,3.5
7,Fresh fish and seafood(4)(5),0.164,155.660,158.088,156.870,159.505,163.694,161.379,162.389,162.506,163.999,167.384,168.014,168.486,165.671,155.660,158.088,156.870,159.505,163.694,161.379,162.389,162.506,163.999,167.384,168.014,168.486,165.671,6.4,0.4,0.3,-1.7,0.4,0.3,-1.7,-0.003,0.82,S-Feb. 2010,-2.5,0.010,1.25,S-Oct. 2013,6.3
7,Processed fish and seafood(5),0.150,141.151,141.249,138.704,138.194,142.940,142.396,142.397,143.407,143.581,142.836,145.489,144.170,144.965,140.921,141.025,139.484,140.610,143.433,142.034,141.455,141.838,143.581,142.457,145.620,144.014,144.729,2.7,1.9,-0.9,0.6,2.2,-1.1,0.5,0.001,0.64,L-Oct. 2013,2.2,0.004,1.06,L-Oct. 2013,3.7
8,Shelf stable fish and seafood(4)(6),,199.706,198.051,197.805,193.169,198.820,199.276,199.380,199.171,198.479,196.265,200.041,197.801,198.600,199.706,198.051,197.805,193.169,198.820,199.276,199.380,199.171,198.479,196.265,200.041,197.801,198.600,-0.6,1.9,-1.1,0.4,1.9,-1.1,0.4,,1.02,L-Oct. 2013,1.9,,1.58,S-Jan. 2011,-0.8
8,Frozen fish and seafood(4)(6),,289.603,294.125,281.629,284.715,298.098,296.893,296.866,300.359,302.771,302.226,309.449,307.004,308.027,289.603,294.125,281.629,284.715,298.098,296.893,296.866,300.359,302.771,302.226,309.449,307.004,308.027,6.4,2.4,-0.8,0.3,2.4,-0.8,0.3,,0.92,L-Oct. 2013,2.4,,2.02,L-Apr. 2012,8.1
5,Eggs,0.114,226.670,223.525,225.996,221.889,224.205,217.511,219.841,218.907,219.527,222.447,224.875,232.112,239.794,215.955,211.752,218.580,218.722,222.496,230.461,233.144,233.553,225.253,219.638,223.487,226.032,228.458,5.8,1.1,3.2,3.3,1.8,1.1,1.1,0.001,0.81,–,–,0.007,1.05,L-Jul. 2013,6.8
3,Dairy and related products(4),0.883,219.443,220.319,219.526,218.123,218.141,216.327,216.062,215.920,216.791,217.007,216.596,217.463,218.376,219.443,220.319,219.526,218.123,218.141,216.327,216.062,215.920,216.791,217.007,216.596,217.463,218.376,-0.5,-0.2,0.4,0.4,-0.2,0.4,0.4,0.004,0.29,–,–,-0.004,0.49,L-Oct. 2013,-0.2
4,Milk(4)(5),0.293,151.449,150.751,149.915,149.297,148.666,146.892,148.866,148.463,148.368,148.295,148.692,150.251,151.661,151.449,150.751,149.915,149.297,148.666,146.892,148.866,148.463,148.368,148.295,148.692,150.251,151.661,0.1,0.3,1.0,0.9,0.3,1.0,0.9,0.003,0.36,S-Oct. 2013,0.3,0.000,0.61,L-Oct. 2013,1.0
5,Fresh whole milk(4)(6),,219.157,217.439,217.031,214.505,214.404,210.822,214.056,214.000,213.329,212.946,212.379,216.655,218.632,219.157,217.439,217.031,214.505,214.404,210.822,214.056,214.000,213.329,212.946,212.379,216.655,218.632,-0.2,-0.3,2.0,0.9,-0.3,2.0,0.9,,0.59,S-Oct. 2013,-0.3,,0.73,L-Oct. 2013,0.0
5,Fresh milk other than whole(4)(5)(6),,154.122,153.963,152.691,152.743,151.981,150.832,152.351,151.406,151.752,151.746,152.458,152.885,154.654,154.122,153.963,152.691,152.743,151.981,150.832,152.351,151.406,151.752,151.746,152.458,152.885,154.654,0.3,0.5,0.3,1.2,0.5,0.3,1.2,,0.45,L-Nov. 2012,2.4,,0.74,L-Oct. 2013,1.2
4,Cheese and related products(4),0.279,223.601,223.767,223.823,222.883,222.368,222.834,219.257,220.664,222.236,221.868,220.392,221.246,221.310,225.151,222.611,223.049,221.816,221.044,222.139,220.549,220.973,223.348,222.663,219.792,221.700,222.846,-1.0,-0.7,0.4,0.0,-1.3,0.9,0.5,0.001,0.59,S-Oct. 2013,-1.3,-0.003,0.88,S-Oct. 2013,-1.2
4,Ice cream and related products,0.133,215.061,222.414,220.547,217.251,217.832,211.673,212.970,209.448,209.826,215.248,216.042,215.860,216.416,213.108,218.849,218.975,217.576,217.093,213.411,215.825,213.244,213.809,215.969,212.847,213.406,214.451,0.6,0.4,-0.1,0.3,-1.4,0.3,0.5,0.001,0.89,L-Sep. 2013,1.0,0.001,1.33,L-Sep. 2013,0.8
4,Other dairy and related products(5),0.178,144.436,144.581,144.173,143.154,144.426,143.864,142.904,143.382,144.581,143.103,142.253,141.866,142.295,144.875,145.306,143.504,142.456,144.702,143.637,142.649,143.163,143.972,143.197,142.619,142.730,142.727,-1.5,-0.6,-0.3,0.3,-0.4,0.1,0.0,0.000,0.62,S-Oct. 2013,-0.4,-0.003,1.07,S-Jun. 2013,-2.1
3,Fruits and vegetables,1.271,288.516,293.714,293.742,291.284,287.545,289.236,286.643,287.773,290.779,290.580,291.767,289.195,288.136,286.845,287.672,291.680,290.592,286.422,287.606,287.377,291.627,295.015,292.373,292.967,290.931,286.495,-0.1,0.4,-0.9,-0.4,0.2,-0.7,-1.5,-0.019,0.33,S-Dec. 2008,-1.8,-0.002,0.52,S-Oct. 2012,-0.1
4,Fresh fruits and vegetables,0.977,332.405,337.973,337.889,335.069,329.729,330.764,326.581,328.083,332.911,332.912,336.253,333.760,331.492,328.599,329.261,335.103,333.804,327.577,328.612,328.363,334.394,339.855,336.165,338.317,334.797,327.727,-0.3,1.0,-0.7,-0.7,0.6,-1.0,-2.1,-0.021,0.40,S-Dec. 2008,-2.2,-0.003,0.63,S-Oct. 2012,-0.4
5,Fresh fruits,0.509,352.393,348.284,346.216,341.805,340.026,348.343,339.149,337.122,339.203,340.810,345.833,345.762,345.395,346.701,340.797,346.816,345.646,340.530,343.155,339.655,344.125,344.761,342.179,345.567,345.123,339.815,-2.0,1.5,0.0,-0.1,1.0,-0.1,-1.5,-0.008,0.63,S-Apr. 2013,-1.5,-0.010,0.97,S-Jan. 2012,-3.1
6,Apples,0.087,344.961,346.658,348.522,347.973,344.059,354.613,361.504,368.736,375.768,355.975,329.610,326.946,323.923,359.861,356.769,354.499,357.662,352.993,360.360,353.964,350.947,349.048,336.225,335.727,338.131,337.913,-6.1,-7.4,-0.8,-0.9,-0.1,0.7,-0.1,0.000,1.15,S-Oct. 2013,-0.1,-0.006,2.09,S-Jan. 2010,-7.6
6,Bananas,0.078,204.104,205.811,205.406,205.635,201.406,202.835,204.582,204.423,202.850,204.274,200.358,200.957,201.906,207.281,205.063,201.474,203.512,199.715,202.057,203.741,203.817,204.257,205.525,201.648,204.524,205.049,-1.1,-1.9,0.3,0.5,-1.9,1.4,0.3,0.000,0.71,S-Oct. 2013,-1.9,-0.001,1.06,S-Oct. 2013,-1.9
6,Citrus fruits(5),0.114,202.769,196.747,195.846,196.824,200.669,206.263,215.305,228.077,239.071,238.983,237.646,217.418,208.489,215.001,208.836,207.701,211.500,211.647,210.970,213.531,220.277,219.152,216.032,220.126,219.149,221.065,2.8,-0.6,-8.5,-4.1,1.9,-0.4,0.9,0.001,1.30,L-Oct. 2013,1.9,0.003,2.07,S-Jun. 2013,1.7
7,"Oranges, including tangerines(6)",,408.569,393.245,391.259,391.197,392.515,416.915,447.380,486.671,512.601,507.225,506.119,451.134,427.519,433.230,435.068,433.643,438.822,432.095,440.183,441.787,459.370,447.815,440.280,451.082,445.789,453.323,4.6,-0.2,-10.9,-5.2,2.5,-1.2,1.7,,1.92,L-Oct. 2013,2.5,,2.20,S-May 2013,3.9
