4,Cereals and cereal products,0.469,233.416,234.159,233.362,232.660,233.662,235.054,234.121,234.369,233.554,230.079,230.267,231.910,231.829,234.425,234.353,233.317,232.634,234.186,234.213,234.037,232.962,232.191,230.192,231.489,232.748,232.830,-0.7,0.1,0.7,0.0,0.6,0.5,0.0,0.000,0.50,S-Sep. 2012,-0.9,-0.003,0.72,S-Dec. 2010,-0.8
5,Flour and prepared flour mixes,0.051,243.127,252.159,250.564,252.104,252.102,254.336,258.194,258.081,256.696,254.519,252.560,244.726,248.703,252.980,249.724,247.911,251.807,253.160,251.037,254.800,252.488,253.027,252.961,255.191,254.018,258.783,2.3,-0.8,-3.1,1.6,0.9,-0.5,1.9,0.001,0.88,L-May 2011,2.5,0.001,1.33,L-Oct. 2012,2.8
5,Breakfast cereal(4),0.290,229.277,228.664,227.984,227.997,228.862,230.326,229.232,228.805,228.527,224.227,226.329,228.942,227.388,229.277,228.664,227.984,227.997,228.862,230.326,229.232,228.805,228.527,224.227,226.329,228.942,227.388,-0.8,0.9,1.2,-0.7,0.9,1.2,-0.7,-0.002,0.69,S-Sep. 2012,-1.9,-0.002,0.94,S-Sep. 2012,-1.3
5,"Rice, pasta, cornmeal(4)",0.128,242.236,242.992,242.217,238.975,240.693,241.615,239.215,241.183,239.321,237.237,233.768,236.789,238.598,242.236,242.992,242.217,238.975,240.693,241.615,239.215,241.183,239.321,237.237,233.768,236.789,238.598,-1.5,-1.5,1.3,0.8,-1.5,1.3,0.8,0.001,0.72,S-Oct. 2012,-1.5,-0.002,1.08,L-Sep. 2012,0.6
6,Rice(4)(5)(6),,167.799,170.451,169.290,166.926,168.454,167.150,166.946,166.615,165.879,165.892,164.855,167.653,167.815,167.799,170.451,169.290,166.926,168.454,167.150,166.946,166.615,165.879,165.892,164.855,167.653,167.815,0.0,-0.6,1.7,0.1,-0.6,1.7,0.1,,0.81,S-Oct. 2012,-0.6,,1.67,L-Sep. 2012,1.2
5,Bakery products,0.757,283.268,283.880,286.484,285.771,286.589,286.629,285.029,286.801,286.289,286.979,288.877,287.594,288.074,284.648,283.900,286.121,285.636,286.615,285.726,284.318,286.480,286.529,287.304,288.459,288.352,289.478,1.7,0.7,-0.4,0.2,0.4,0.0,0.4,0.003,0.43,L-Oct. 2012,0.4,0.013,0.59,L-Sep. 2012,1.8
6,Bread(5),0.222,172.602,170.658,172.978,172.955,173.559,173.581,172.319,174.960,172.322,173.046,175.294,173.813,175.201,172.959,171.314,173.161,172.553,173.121,172.731,171.498,173.748,173.201,174.616,175.327,173.805,175.562,1.5,1.3,-0.8,0.8,0.4,-0.9,1.0,0.002,0.89,L-Jul. 2012,1.3,0.003,1.22,–,–
7,White bread(4)(6),,313.739,309.413,315.076,313.338,314.102,314.285,311.548,318.602,316.180,313.553,319.249,316.989,320.943,313.739,309.413,315.076,313.338,314.102,314.285,311.548,318.602,316.180,313.553,319.249,316.989,320.943,2.3,1.8,-0.7,1.2,1.8,-0.7,1.2,,1.19,L-Oct. 2012,1.8,,1.78,–,–
7,Bread other than white(4)(6),,336.796,328.723,334.680,333.969,335.639,336.481,333.571,337.507,329.605,334.210,338.046,333.800,336.206,336.796,328.723,334.680,333.969,335.639,336.481,333.571,337.507,329.605,334.210,338.046,333.800,336.206,-0.2,1.1,-1.3,0.7,1.1,-1.3,0.7,,1.30,L-Oct. 2012,1.1,,1.73,S-Sep. 2012,-0.6
6,"Fresh biscuits, rolls, muffins(4)(5)",0.113,167.936,167.911,168.364,168.406,166.211,167.158,166.105,166.955,166.985,168.123,168.185,168.645,170.193,166.877,167.471,167.538,167.656,166.395,167.175,167.863,167.695,168.441,168.898,167.145,167.776,169.121,1.3,0.0,0.3,0.9,-1.0,0.4,0.8,0.001,0.61,L-Sep. 2011,1.2,0.002,1.05,L-Aug. 2012,1.6
6,"Cakes, cupcakes, and cookies",0.186,265.564,263.430,265.139,265.139,268.239,264.753,263.686,265.764,264.564,264.172,269.093,271.437,269.148,262.511,263.243,264.813,265.540,268.726,266.209,264.609,267.146,266.116,265.376,268.848,267.682,266.054,1.3,1.9,0.9,-0.8,1.3,-0.4,-0.6,-0.001,0.88,S-Jun. 2012,-0.6,0.003,1.06,S-Jul. 2011,0.9
7,Cookies(4)(6),,256.852,255.811,255.820,253.948,258.367,257.362,255.173,257.938,254.508,255.718,258.518,264.611,261.442,252.211,255.178,256.102,254.462,259.436,258.951,257.185,258.795,256.034,257.876,257.910,260.296,256.719,1.8,1.1,2.4,-1.2,0.0,0.9,-1.4,,0.95,S-May 2011,-1.5,,1.51,S-Sep. 2011,1.6
7,Fresh cakes and cupcakes(4)(6),,274.773,271.547,275.926,277.551,279.042,272.764,273.185,274.704,275.400,274.366,281.566,280.220,278.849,274.773,271.547,275.926,277.551,279.042,272.764,273.185,274.704,275.400,274.366,281.566,280.220,278.849,1.5,2.6,-0.5,-0.5,2.6,-0.5,-0.5,,0.97,–,–,,1.15,L-Oct. 2012,4.0
6,Other bakery products,0.236,252.331,258.432,261.074,259.021,259.811,261.821,260.547,259.777,262.868,263.308,261.890,258.166,258.199,258.535,258.994,260.423,258.829,260.438,258.803,258.711,257.605,259.654,261.174,262.055,263.836,264.549,2.3,-0.5,-1.4,0.0,0.3,0.7,0.3,0.001,0.78,S-Oct. 2012,0.3,0.005,1.00,L-Sep. 2012,2.5
7,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",,268.619,273.821,275.640,275.308,268.735,272.341,274.984,272.111,279.447,277.143,280.350,281.017,283.198,268.619,273.821,275.640,275.308,268.735,272.341,274.984,272.111,279.447,277.143,280.350,281.017,283.198,5.4,1.2,0.2,0.8,1.2,0.2,0.8,,0.92,L-Oct. 2012,1.2,,1.61,L-Mar. 2012,7.8
7,"Crackers, bread, and cracker products(6)",,292.419,299.362,306.093,299.826,307.341,307.209,302.651,305.250,307.234,306.155,303.676,294.452,296.519,302.386,299.968,304.764,299.592,307.249,305.152,299.886,302.171,302.664,301.678,303.315,302.893,306.625,1.4,-0.8,-3.0,0.7,0.5,-0.1,1.2,,1.17,L-Apr. 2012,2.6,,1.88,L-Sep. 2012,3.0
7,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",,262.387,269.740,268.575,269.880,269.406,268.966,267.563,265.627,269.269,270.858,268.007,268.839,263.113,267.622,269.301,267.993,268.877,268.981,265.574,264.780,262.550,266.727,272.164,269.262,275.772,268.362,0.3,-1.1,0.3,-2.1,-1.1,2.4,-2.7,,1.11,S-Jul. 2009,-2.8,,1.52,S-Aug. 2012,-0.4
3,"Meats, poultry, fish, and eggs",1.950,228.853,229.809,228.610,230.485,230.967,229.351,230.464,231.309,232.475,231.555,232.917,232.303,232.262,229.103,229.463,229.080,230.945,231.281,230.016,230.539,231.240,232.180,230.690,232.559,232.318,232.424,1.5,0.6,-0.3,0.0,0.8,-0.1,0.0,0.001,0.23,L-Oct. 2012,0.8,0.029,0.39,S-May 2010,0.9
4,"Meats, poultry, and fish",1.838,229.117,229.862,229.530,231.452,231.796,230.880,232.004,232.936,233.122,232.238,233.519,232.760,232.586,230.062,230.267,230.728,232.412,232.350,230.849,231.275,232.017,232.322,231.303,232.808,232.996,233.505,1.5,0.6,-0.3,-0.1,0.7,0.1,0.2,0.004,0.24,L-Oct. 2012,0.7,0.028,0.41,S-May 2010,1.0
5,Meats,1.189,229.980,230.525,230.595,232.344,231.732,231.454,231.938,232.462,233.508,232.043,233.240,232.192,231.735,231.020,230.818,231.786,232.901,232.572,231.803,231.741,231.835,232.630,230.834,232.133,232.153,232.723,0.8,0.5,-0.4,-0.2,0.6,0.0,0.2,0.003,0.28,L-Oct. 2012,0.6,0.009,0.52,S-Apr. 2010,0.2
6,Beef and veal(4),0.560,254.850,257.747,258.292,260.391,261.127,262.750,264.346,265.908,264.840,264.021,265.450,265.638,266.552,254.850,257.747,258.292,260.391,261.127,262.750,264.346,265.908,264.840,264.021,265.450,265.638,266.552,4.6,0.5,0.1,0.3,0.5,0.1,0.3,0.002,0.41,L-Oct. 2012,0.5,0.025,0.74,S-Jun. 2010,4.4
7,Uncooked ground beef(4),0.220,231.838,236.104,238.582,239.639,239.943,243.203,245.851,245.052,245.038,244.391,244.606,245.080,244.927,231.838,236.104,238.582,239.639,239.943,243.203,245.851,245.052,245.038,244.391,244.606,245.080,244.927,5.6,0.1,0.2,-0.1,0.1,0.2,-0.1,0.000,0.60,S-Sep. 2012,-0.3,0.012,1.14,S-Sep. 2010,5.1
7,Uncooked beef roasts(4)(5),0.082,188.284,187.714,189.733,189.709,188.498,188.624,189.602,192.476,191.736,189.495,194.019,194.837,194.383,188.284,187.714,189.733,189.709,188.498,188.624,189.602,192.476,191.736,189.495,194.019,194.837,194.383,3.2,2.4,0.4,-0.2,2.4,0.4,-0.2,0.000,1.10,S-Sep. 2012,-1.2,0.003,1.80,S-Apr. 2010,2.9
7,Uncooked beef steaks(4)(5),0.207,172.004,173.762,172.282,174.754,176.982,177.107,177.613,179.706,177.881,178.215,178.462,178.120,179.126,172.004,173.762,172.282,174.754,176.982,177.107,177.613,179.706,177.881,178.215,178.462,178.120,179.126,4.1,0.1,-0.2,0.6,0.1,-0.2,0.6,0.001,0.79,L-Jul. 2012,1.2,0.008,1.12,S-Jun. 2011,4.0
7,Uncooked other beef and veal(4)(5),0.052,182.286,184.050,183.300,185.547,182.695,183.787,183.759,185.083,185.759,183.645,185.885,185.966,189.896,182.286,184.050,183.300,185.547,182.695,183.787,183.759,185.083,185.759,183.645,185.885,185.966,189.896,4.2,1.2,0.0,2.1,1.2,0.0,2.1,0.001,0.73,L-Feb. 2011,2.6,0.002,1.47,L-Jul. 2012,5.4
6,Pork,0.365,208.192,207.825,207.227,208.706,207.452,205.804,205.617,206.446,209.673,207.350,207.731,204.263,201.255,212.314,209.903,210.511,210.140,210.169,205.196,203.619,203.407,206.837,203.601,205.713,205.446,205.238,-3.3,0.2,-1.7,-1.5,1.0,-0.1,-0.1,0.000,0.48,–,–,-0.013,0.87,S-Jan. 2010,-5.0
7,"Bacon, breakfast sausage, and related products(5)",0.138,148.528,148.447,150.079,149.484,147.913,147.686,146.134,146.532,150.416,150.892,149.177,146.076,145.011,151.011,149.733,150.995,151.275,149.294,146.887,144.788,144.954,148.907,148.592,147.658,147.333,147.435,-2.4,-1.1,-2.1,-0.7,-0.6,-0.2,0.1,0.000,0.84,L-Aug. 2012,2.7,-0.003,1.49,L-Oct. 2012,-1.5
8,Bacon and related products(6),,270.693,272.199,272.819,271.549,266.037,260.175,258.077,262.421,273.391,273.734,270.008,265.947,265.930,273.834,273.812,274.204,275.634,270.012,260.848,256.816,260.835,270.224,268.490,266.275,266.019,269.016,-1.8,-1.4,-1.5,0.0,-0.8,-0.1,1.1,,1.07,L-Aug. 2012,3.6,,2.54,L-Oct. 2012,-1.1
8,Breakfast sausage and related products(4)(5)(6),,137.789,137.123,140.202,138.968,138.221,142.158,141.573,139.167,140.462,139.129,137.729,134.780,132.089,137.789,137.123,140.202,138.968,138.221,142.158,141.573,139.167,140.462,139.129,137.729,134.780,132.089,-4.1,-1.0,-2.1,-2.0,-1.0,-2.1,-2.0,,1.23,L-Oct. 2012,-1.0,,1.68,S-May 2010,-4.1
7,Ham,0.078,199.586,197.808,195.138,204.357,201.296,201.836,205.767,204.247,209.299,208.772,207.877,199.813,194.993,205.125,200.682,199.594,204.461,206.419,203.792,204.992,201.268,205.312,203.153,201.125,200.151,200.404,-2.3,-0.4,-3.9,-2.4,-1.0,-0.5,0.1,0.000,0.98,L-Aug. 2012,2.0,-0.002,1.75,S-Mar. 2010,-2.9
8,"Ham, excluding canned(6)",,224.696,222.294,218.549,230.065,226.298,226.874,231.450,229.941,235.988,235.050,233.705,224.166,218.436,230.869,226.364,224.385,229.886,232.496,229.558,230.940,226.142,231.304,228.113,225.662,223.819,224.438,-2.8,-0.6,-4.1,-2.6,-1.1,-0.8,0.3,,1.04,L-Aug. 2012,2.3,,2.43,–,–
7,Pork chops,0.061,191.979,191.558,189.127,189.032,189.677,189.546,189.153,190.722,192.493,187.761,189.420,188.790,184.854,194.862,194.077,189.724,188.898,192.280,188.598,187.799,187.998,190.100,185.116,189.300,191.180,187.629,-3.7,0.9,-0.3,-2.1,2.3,1.0,-1.9,-0.001,1.02,S-Sep. 2012,-2.6,-0.002,1.66,S-Jan. 2010,-5.2
7,Other pork including roasts and picnics(5),0.088,132.587,132.948,131.830,131.292,131.621,127.450,127.041,128.762,128.131,124.002,127.040,127.160,125.407,135.965,133.752,134.167,132.618,131.713,126.238,125.586,126.004,126.743,122.065,127.714,128.272,128.603,-5.4,2.4,0.1,-1.4,4.6,0.4,0.3,0.000,1.09,S-Sep. 2012,-3.7,-0.005,1.96,S-Sep. 2012,-7.5
6,Other meats,0.263,214.316,212.183,212.402,213.908,211.953,210.432,209.989,208.312,209.787,208.488,210.437,210.784,211.665,212.648,210.413,212.589,214.141,211.509,212.730,212.035,210.085,210.245,208.895,208.783,208.930,210.019,-1.2,0.9,0.2,0.4,-0.1,0.1,0.5,0.001,0.63,L-May 2012,0.6,-0.003,1.30,S-Apr. 2010,-2.1
7,Frankfurters(6),,213.640,207.565,206.525,209.891,208.618,205.631,202.821,201.958,205.865,206.197,206.725,209.093,211.069,209.054,201.737,206.331,207.683,208.605,212.428,206.612,207.543,208.437,207.788,203.564,205.003,206.539,-1.2,0.3,1.1,0.9,-2.0,0.7,0.7,,2.08,–,–,,3.30,S-Mar. 2010,-5.9
7,Lunchmeats(4)(5)(6),,137.693,136.751,137.307,137.625,136.048,135.612,135.678,135.117,135.393,134.707,135.848,136.146,136.945,137.693,136.751,137.307,137.625,136.048,135.612,135.678,135.117,135.393,134.707,135.848,136.146,136.945,-0.5,0.8,0.2,0.6,0.8,0.2,0.6,,0.64,L-Oct. 2012,0.8,,0.93,L-Aug. 2012,-0.3
7,Lamb and organ meats(4)(6),,327.846,326.935,330.147,330.791,324.660,317.754,318.771,315.917,316.056,297.336,312.280,308.620,302.379,327.846,326.935,330.147,330.791,324.660,317.754,318.771,315.917,316.056,297.336,312.280,308.620,302.379,-7.8,5.0,-1.2,-2.0,5.0,-1.2,-2.0,,1.06,S-Sep. 2012,-5.9,,3.30,S-Sep. 2012,-9.5
7,Lamb and mutton(4)(5)(6),,216.114,209.460,216.580,217.629,214.003,201.196,202.239,187.926,190.993,182.209,189.975,183.735,180.400,216.114,209.460,216.580,217.629,214.003,201.196,202.239,187.926,190.993,182.209,189.975,183.735,180.400,-16.5,4.3,-3.3,-1.8,4.3,-3.3,-1.8,,1.19,L-Oct. 2012,4.3,,5.73,S-EVER,–
6,Poultry,0.346,214.514,215.777,216.647,219.608,220.681,217.653,220.921,223.575,222.422,222.185,225.467,224.988,226.643,214.811,217.143,217.727,220.776,220.465,217.623,219.835,222.640,221.648,221.502,224.900,225.376,226.957,5.7,1.5,-0.2,0.7,1.5,0.2,0.7,0.002,0.62,L-Oct. 2012,1.5,0.019,0.93,S-Oct. 2012,5.5
7,Chicken(5),0.272,137.090,137.293,137.554,139.363,140.541,137.648,140.037,141.872,141.189,140.635,143.335,144.327,145.255,136.560,138.241,138.350,140.198,140.520,137.786,139.544,141.551,140.921,140.663,143.001,143.536,144.693,6.0,1.9,0.7,0.6,1.7,0.4,0.8,0.002,0.80,L-Oct. 2012,1.7,0.016,0.99,S-Oct. 2012,5.5
8,Fresh whole chicken(4)(6),,227.648,225.192,226.622,230.086,233.743,222.528,224.056,231.535,226.742,227.627,232.285,237.189,235.802,227.648,225.192,226.622,230.086,233.743,222.528,224.056,231.535,226.742,227.627,232.285,237.189,235.802,3.6,2.0,2.1,-0.6,2.0,2.1,-0.6,,1.91,S-Aug. 2012,-2.1,,2.17,S-Oct. 2012,2.7
8,Fresh and frozen chicken parts(4)(6),,205.784,205.647,206.452,209.295,209.923,208.175,213.613,214.360,214.543,212.659,216.785,216.936,220.471,205.784,205.647,206.452,209.295,209.923,208.175,213.613,214.360,214.543,212.659,216.785,216.936,220.471,7.1,1.9,0.1,1.6,1.9,0.1,1.6,,0.85,L-Oct. 2012,1.9,,1.25,L-Jan. 2008,10.2
7,Other poultry including turkey(5),0.074,143.313,146.427,148.116,150.410,149.273,150.852,151.906,153.156,152.184,153.536,153.465,148.269,149.864,146.379,146.275,148.756,150.976,149.365,150.519,150.650,151.361,150.746,151.164,151.615,152.980,153.071,4.6,0.0,-3.4,1.1,0.3,0.9,0.1,0.000,0.80,S-Aug. 2012,-0.4,0.003,2.24,S-Apr. 2011,4.1
6,Fish and seafood(4),0.304,265.682,266.694,262.899,264.372,268.063,267.046,268.247,268.780,266.920,267.697,266.768,266.862,265.475,267.190,266.343,264.395,266.948,268.420,265.300,265.550,266.483,266.366,267.566,267.585,268.149,266.984,-0.1,-0.3,0.0,-0.5,0.0,0.2,-0.4,-0.001,0.52,S-May 2012,-1.2,0.000,1.03,S-May 2010,-0.4
7,Fresh fish and seafood(4)(5),0.155,158.030,159.030,156.717,158.184,158.998,158.655,158.389,158.373,158.047,158.504,157.993,157.217,155.660,158.030,159.030,156.717,158.184,158.998,158.655,158.389,158.373,158.047,158.504,157.993,157.217,155.660,-1.5,-0.3,-0.5,-1.0,-0.3,-0.5,-1.0,-0.002,0.75,S-Feb. 2012,-1.5,-0.002,1.47,S-Oct. 2009,-4.1
7,Processed fish and seafood(5),0.149,139.151,139.309,137.373,137.590,140.818,140.041,141.590,142.182,140.475,140.886,140.362,141.191,141.151,139.033,139.039,137.821,140.145,141.491,139.448,140.818,140.758,140.344,140.468,140.432,141.206,141.031,1.4,-0.4,0.6,0.0,0.0,0.6,-0.1,0.000,0.70,S-Aug. 2012,-0.3,0.002,1.17,S-Jan. 2011,0.8
8,Shelf stable fish and seafood(4)(6),,186.889,189.013,188.398,188.079,194.564,191.971,193.431,196.634,195.380,194.707,194.531,196.762,199.706,186.889,189.013,188.398,188.079,194.564,191.971,193.431,196.634,195.380,194.707,194.531,196.762,199.706,6.9,-0.1,1.1,1.5,-0.1,1.1,1.5,,1.17,L-Jul. 2012,1.7,,2.12,L-May 2012,7.2
8,Frozen fish and seafood(4)(6),,296.058,294.405,290.120,290.812,297.870,298.260,301.892,299.051,292.404,294.943,292.083,294.260,289.603,296.058,294.405,290.120,290.812,297.870,298.260,301.892,299.051,292.404,294.943,292.083,294.260,289.603,-2.2,-1.0,0.7,-1.6,-1.0,0.7,-1.6,,1.03,S-Aug. 2012,-2.2,,2.12,S-Aug. 2010,-2.7
5,Eggs,0.112,224.215,228.508,213.580,214.704,217.374,204.654,205.608,205.063,221.771,220.269,222.906,224.591,226.670,212.506,216.255,202.502,207.251,213.875,216.354,218.409,218.480,229.470,220.527,228.140,221.126,214.833,1.1,1.2,0.8,0.9,3.5,-3.1,-2.8,-0.003,0.77,L-Oct. 2012,3.5,0.001,1.18,S-Oct. 2012,0.1
3,Dairy and related products(4),0.900,218.458,220.492,219.377,219.131,216.918,216.096,215.485,214.434,214.549,215.311,217.083,218.921,219.443,218.458,220.492,219.377,219.131,216.918,216.096,215.485,214.434,214.549,215.311,217.083,218.921,219.443,0.5,0.8,0.8,0.2,0.8,0.8,0.2,0.002,0.31,S-Aug. 2012,0.1,0.004,0.51,L-Jun. 2012,1.5
4,Milk(4)(5),0.298,148.665,149.751,147.868,147.211,146.085,146.107,145.158,145.621,145.956,145.963,147.246,150.968,151.449,148.665,149.751,147.868,147.211,146.085,146.107,145.158,145.621,145.956,145.963,147.246,150.968,151.449,1.9,0.9,2.5,0.3,0.9,2.5,0.3,0.001,0.33,S-Sep. 2012,0.0,0.006,0.79,L-Mar. 2012,4.0
5,Fresh whole milk(4)(6),,212.882,213.209,210.853,210.533,209.430,209.644,207.176,206.884,209.622,208.341,212.452,217.895,219.157,212.882,213.209,210.853,210.533,209.430,209.644,207.176,206.884,209.622,208.341,212.452,217.895,219.157,2.9,2.0,2.6,0.6,2.0,2.6,0.6,,0.44,S-Sep. 2012,-0.6,,1.28,L-Mar. 2012,3.7
5,Fresh milk other than whole(4)(5)(6),,152.623,154.234,151.971,151.213,149.694,149.666,149.171,149.957,149.312,150.008,150.580,154.139,154.122,152.623,154.234,151.971,151.213,149.694,149.666,149.171,149.957,149.312,150.008,150.580,154.139,154.122,1.0,0.4,2.4,0.0,0.4,2.4,0.0,,0.48,S-Aug. 2012,-0.4,,1.16,L-Apr. 2012,1.2
4,Cheese and related products(4),0.285,223.445,227.268,226.319,225.783,221.592,220.121,220.402,218.037,219.287,220.069,223.114,223.202,223.601,226.039,226.525,225.615,224.347,220.667,219.207,221.328,217.782,219.729,220.336,222.624,224.323,226.198,0.1,1.4,0.0,0.2,1.0,0.8,0.8,0.002,0.59,–,–,0.000,0.88,L-Jun. 2012,2.0
4,Ice cream and related products,0.135,217.932,220.535,216.832,217.832,219.056,216.726,212.416,211.375,209.340,213.476,216.540,216.506,215.061,215.592,217.439,214.479,218.238,217.827,219.039,214.885,215.518,213.477,214.801,213.179,214.098,212.752,-1.3,1.4,0.0,-0.7,-0.8,0.4,-0.6,-0.001,0.83,S-Oct. 2012,-0.8,-0.002,1.31,S-Oct. 2010,-1.3
4,Other dairy and related products(5),0.182,144.322,144.094,146.181,146.451,144.655,144.583,145.913,144.684,144.276,143.916,143.090,143.189,144.436,145.289,145.029,145.793,146.199,145.079,144.201,145.498,144.270,143.257,143.733,143.029,144.055,145.403,0.1,-0.6,0.1,0.9,-0.5,0.7,0.9,0.002,0.61,L-Jun. 2012,0.9,0.000,0.93,L-Sep. 2012,0.7
3,Fruits and vegetables,1.265,283.550,285.437,281.072,279.057,281.648,283.149,283.679,280.173,280.672,282.092,284.065,284.367,288.516,283.333,279.700,278.347,277.308,279.968,281.170,284.764,283.880,285.310,284.208,285.808,286.437,288.134,1.8,0.7,0.1,1.5,0.6,0.2,0.6,0.008,0.37,L-Oct. 2012,0.6,0.023,0.55,L-Dec. 2011,2.3
4,Fresh fruits and vegetables,0.965,325.075,326.881,319.145,316.764,320.327,322.096,322.502,318.300,318.435,320.886,324.132,325.525,332.405,323.217,318.600,315.306,313.999,317.216,319.467,324.854,324.658,325.859,324.760,327.048,326.850,330.350,2.3,1.0,0.4,2.1,0.7,-0.1,1.1,0.010,0.47,L-Jun. 2012,1.7,0.022,0.69,L-Nov. 2011,3.8
5,Fresh fruits,0.511,334.015,333.107,328.316,326.876,335.299,341.110,336.606,328.750,334.562,337.021,341.565,343.299,352.393,329.732,323.785,328.143,330.414,336.818,336.570,337.747,334.946,341.254,338.222,341.353,342.460,347.874,5.5,1.3,0.5,2.6,0.9,0.3,1.6,0.008,0.63,L-Aug. 2012,1.9,0.028,1.01,L-Sep. 2011,8.7
6,Apples,0.092,304.597,310.832,313.646,308.137,312.010,315.579,338.687,354.107,371.884,366.254,340.413,341.666,344.961,319.253,321.935,319.701,314.808,318.647,317.408,330.136,335.055,347.247,348.018,347.843,355.247,361.560,13.3,-7.1,0.4,1.0,-0.1,2.1,1.8,0.002,1.15,S-Oct. 2012,-0.1,0.011,1.75,L-Sep. 2011,14.6
6,Bananas,0.079,204.013,207.380,207.079,206.616,206.299,205.137,205.956,205.794,202.870,203.242,204.298,201.851,204.104,208.772,207.486,203.115,204.324,204.527,203.836,204.490,204.424,203.295,203.993,206.522,205.874,208.866,0.0,0.5,-1.2,1.1,1.2,-0.3,1.5,0.001,0.82,L-Jul. 2010,1.6,0.000,1.44,L-Jul. 2012,0.2
6,Citrus fruits(5),0.110,196.409,191.627,190.892,190.645,198.018,203.901,211.675,217.654,231.454,229.056,227.431,206.627,202.769,209.584,204.769,201.840,204.640,208.800,210.123,210.035,210.330,212.823,204.666,210.071,206.979,216.370,3.2,-0.7,-9.1,-1.9,2.6,-1.5,4.5,0.005,1.48,L-Dec. 2010,4.9,0.003,2.25,L-May 2012,3.5
7,"Oranges, including tangerines(6)",,395.553,377.457,369.559,371.108,382.294,401.107,423.329,440.436,481.093,475.308,466.845,422.236,408.569,428.299,424.409,409.474,417.680,423.359,426.641,418.420,412.966,419.831,404.349,413.382,411.540,442.395,3.3,-1.8,-9.6,-3.2,2.2,-0.4,7.5,,1.73,L-Feb. 2007,18.3,,2.47,L-May 2012,4.2
6,Other fresh fruits(5),0.231,118.771,117.844,114.052,113.869,117.832,120.414,111.495,101.759,100.579,103.816,111.082,118.417,125.522,109.393,106.026,111.107,112.736,115.973,115.524,115.603,111.372,113.122,111.594,113.625,114.780,115.612,5.7,7.0,6.6,6.0,1.8,1.0,0.7,0.002,1.07,S-Sep. 2012,-1.4,0.013,1.56,L-Sep. 2011,6.8
